model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,revision_target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,n_indicators,initialization_seed,initialization_jitter
ar,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.04714135981196321,,,not_available,0.27649999999999997,-0.22935864018803676,True,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.0,,,not_available,0.27649999999999997,-0.27649999999999997,True,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.19854853703044162,,,not_available,0.27649999999999997,-0.07795146296955835,True,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.6899398299977455,,,not_available,0.27649999999999997,0.41343982999774553,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,-0.04378763277748732,0.13734944772497693,0.37060686410936444,model_implied_state_space,0.27649999999999997,-0.3202876327774873,True,False,100,-2872.3234827995566,-3772.642475673925,-2872.3234827995566,0.5853677306245118,0.00020368347121256912,101.0,13,,0.0
standard_dfm,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.1165898545711248,,,not_available,0.27649999999999997,-0.15991014542887516,True,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.07710214238409208,,,not_available,0.27649999999999997,-0.1993978576159079,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.002393392126491367,0.1397078438849939,0.3737751247541681,model_implied_state_space,0.27649999999999997,-0.2741066078735086,True,True,41,-918.2394996887441,-1761.8092904364337,-918.2394996887441,0.08800216510303471,9.572449962127329e-05,41.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.0,0.14337671898214777,0.3786511837854832,model_implied_state_space,0.27649999999999997,-0.27649999999999997,True,True,44,-1688.741883576326,-2603.024791260359,-1688.741883576326,0.16215256719465287,9.595371318521517e-05,44.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q1:pre_second:exact,2005-05-25,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.006440277420126428,0.1385487880159897,0.37222142337053854,model_implied_state_space,0.27649999999999997,-0.27005972257987354,True,True,40,-1657.1871746326292,-2615.610805044669,-1657.1871746326292,0.1592670873503721,9.603969553260885e-05,40.0,13,,0.0
ar,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.5156219105826034,,,not_available,-0.025225752179729,0.5408476627623324,True,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.0,,,not_available,-0.025225752179729,0.025225752179729,True,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,-1.5956942670116336,,,not_available,-0.025225752179729,-1.5704685148319046,True,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,1.1884370519867895,,,not_available,-0.025225752179729,1.2136628041665185,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.026298776720429906,0.6742326916429783,0.8211167344799266,model_implied_state_space,-0.025225752179729,0.051524528900158906,True,False,100,-2891.7278987983586,-3791.7883706239404,-2891.7278987983586,0.5647823051294836,0.0001952040002099194,101.0,13,,0.0
standard_dfm,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.07672353171671276,,,not_available,-0.025225752179729,0.10194928389644176,True,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.15418833568794454,,,not_available,-0.025225752179729,0.17941408786767354,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.005580587878122323,0.7037681054046839,0.8389088778912069,model_implied_state_space,-0.025225752179729,0.030806340057851322,True,True,33,-918.1632804362703,-1766.176781758585,-918.1632804362703,0.08685712693943515,9.448693384988768e-05,33.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.0,0.7211525241619251,0.8492069972403224,model_implied_state_space,-0.025225752179729,0.025225752179729,True,True,30,-1685.4311166190744,-2607.0495654498686,-1685.4311166190744,0.15944534481241135,9.453707877195235e-05,30.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q1:pre_third:exact,2005-06-28,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.005605422621385525,0.6935834465060796,0.8328165743464041,model_implied_state_space,-0.025225752179729,0.030831174801114525,True,True,33,-1653.2906446392676,-2619.44158292494,-1653.2906446392676,0.16157967130425277,9.766354623602671e-05,33.0,13,,0.0
ar,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.3356948084435101,,,not_available,0.3950999999999998,-0.05940519155648971,True,True,0,,,,,,,13,,0.0
no_revision,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.0,,,not_available,0.3950999999999998,-0.3950999999999998,True,True,0,,,,,,,13,,0.0
bridge,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.26328560705155235,,,not_available,0.3950999999999998,-0.13181439294844743,True,True,0,,,,,,,13,,0.0
midas_umidas,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,-5.913731381630731,,,not_available,0.3950999999999998,-6.30883138163073,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,-0.03102916277679113,0.3334696412995015,0.5774683032855583,model_implied_state_space,0.3950999999999998,-0.4261291627767909,True,False,100,-2847.5333198164153,-3753.6819855982853,-2847.5333198164153,0.7115317784187027,0.00024972644173435306,101.0,13,,0.0
standard_dfm,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.13413726161412365,,,not_available,0.3950999999999998,-0.26096273838587614,True,True,0,,,,,,,13,,0.0
release_dfm,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.13413726161412365,,,not_available,0.3950999999999998,-0.26096273838587614,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.052329167439188584,0.4290643441209028,0.6550300329915436,model_implied_state_space,0.3950999999999998,-0.3427708325608112,True,True,32,-917.6829373739922,-1763.7892868605556,-917.6829373739922,0.08857294968174756,9.640367456599106e-05,32.0,13,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.0,0.44931009023919977,0.6703059676291118,model_implied_state_space,0.3950999999999998,-0.3950999999999998,True,True,41,-1687.5914992509581,-2601.9389575226114,-1687.5914992509581,0.16437172482369533,9.733302939087313e-05,41.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,DELTA_SA,DELTA_SA,2005:Q1,0.24570508274378877,0.42580673171181793,0.6525386821574779,model_implied_state_space,0.3950999999999998,-0.149394917256211,True,True,37,-1656.4458670540416,-2614.3997397592493,-1656.4458670540416,0.1653447752462398,9.974882775061016e-05,37.0,13,,0.0
ar,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.04714135981196321,,,not_available,0.27649999999999997,-0.22935864018803676,True,True,0,,,,,,,13,,0.0
no_revision,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.0,,,not_available,0.27649999999999997,-0.27649999999999997,True,True,0,,,,,,,13,,0.0
bridge,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.19854853703044162,,,not_available,0.27649999999999997,-0.07795146296955835,True,True,0,,,,,,,13,,0.0
midas_umidas,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.6899398299977455,,,not_available,0.27649999999999997,0.41343982999774553,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,-0.04378763277748732,0.13734944772497693,0.37060686410936444,model_implied_state_space,0.27649999999999997,-0.3202876327774873,True,False,100,-2872.3234827995566,-3772.642475673925,-2872.3234827995566,0.5853677306245118,0.00020368347121256912,101.0,13,,0.0
standard_dfm,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.1165898545711248,,,not_available,0.27649999999999997,-0.15991014542887516,True,True,0,,,,,,,13,,0.0
release_dfm,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.07710214238409208,,,not_available,0.27649999999999997,-0.1993978576159079,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.002393392126491367,0.1397078438849939,0.3737751247541681,model_implied_state_space,0.27649999999999997,-0.2741066078735086,True,True,41,-918.2394996887441,-1761.8092904364337,-918.2394996887441,0.08800216510303471,9.572449962127329e-05,41.0,13,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.0,0.14337671898214777,0.3786511837854832,model_implied_state_space,0.27649999999999997,-0.27649999999999997,True,True,44,-1688.741883576326,-2603.024791260359,-1688.741883576326,0.16215256719465287,9.595371318521517e-05,44.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2005:Q1:pre_second:pseudo,2005-05-31,pre_second,DELTA_TS,DELTA_TS,2005:Q1,0.006440277420126428,0.1385487880159897,0.37222142337053854,model_implied_state_space,0.27649999999999997,-0.27005972257987354,True,True,40,-1657.1871746326292,-2615.610805044669,-1657.1871746326292,0.1592670873503721,9.603969553260885e-05,40.0,13,,0.0
ar,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.5156219105826034,,,not_available,-0.025225752179729,0.5408476627623324,True,True,0,,,,,,,13,,0.0
no_revision,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.0,,,not_available,-0.025225752179729,0.025225752179729,True,True,0,,,,,,,13,,0.0
bridge,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,-1.5956942670116336,,,not_available,-0.025225752179729,-1.5704685148319046,True,True,0,,,,,,,13,,0.0
midas_umidas,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,1.1884370519867895,,,not_available,-0.025225752179729,1.2136628041665185,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.026298776720429906,0.6742326916429783,0.8211167344799266,model_implied_state_space,-0.025225752179729,0.051524528900158906,True,False,100,-2891.7278987983586,-3791.7883706239404,-2891.7278987983586,0.5647823051294836,0.0001952040002099194,101.0,13,,0.0
standard_dfm,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.07672353171671276,,,not_available,-0.025225752179729,0.10194928389644176,True,True,0,,,,,,,13,,0.0
release_dfm,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.15418833568794454,,,not_available,-0.025225752179729,0.17941408786767354,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.005580587878122323,0.7037681054046839,0.8389088778912069,model_implied_state_space,-0.025225752179729,0.030806340057851322,True,True,33,-918.1632804362703,-1766.176781758585,-918.1632804362703,0.08685712693943515,9.448693384988768e-05,33.0,13,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.0,0.7211525241619251,0.8492069972403224,model_implied_state_space,-0.025225752179729,0.025225752179729,True,True,30,-1685.4311166190744,-2607.0495654498686,-1685.4311166190744,0.15944534481241135,9.453707877195235e-05,30.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2005:Q1:pre_third:pseudo,2005-06-30,pre_third,DELTA_MT,DELTA_MT,2005:Q1,0.005605422621385525,0.6935834465060796,0.8328165743464041,model_implied_state_space,-0.025225752179729,0.030831174801114525,True,True,33,-1653.2906446392676,-2619.44158292494,-1653.2906446392676,0.16157967130425277,9.766354623602671e-05,33.0,13,,0.0
ar,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.21833891079913448,,,not_available,-0.12680000000000025,0.3451389107991347,True,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.0,,,not_available,-0.12680000000000025,0.12680000000000025,True,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.22072143379207043,,,not_available,-0.12680000000000025,0.3475214337920707,True,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,3.1834937249368505,,,not_available,-0.12680000000000025,3.3102937249368507,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.14345790715204698,0.3341501627640753,0.5780572313915597,model_implied_state_space,-0.12680000000000025,0.2702579071520472,True,False,100,-2906.6216993269322,-3812.7855042159513,-2906.6216993269322,0.6175365371263979,0.00021234034996537118,101.0,13,,0.0
standard_dfm,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.12854263391274845,,,not_available,-0.12680000000000025,0.2553426339127487,True,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.12854263391274845,,,not_available,-0.12680000000000025,0.2553426339127487,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.05193774363348824,0.42694079619207237,0.6534070677549122,model_implied_state_space,-0.12680000000000025,0.1787377436334885,True,True,32,-935.2781989918305,-1786.0745281261366,-935.2781989918305,0.08962225449511152,9.571265955703431e-05,32.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.0,0.4469906535989807,0.6685735962472499,model_implied_state_space,-0.12680000000000025,0.12680000000000025,True,True,44,-1718.930223960747,-2641.0455135954835,-1718.930223960747,0.162137308020192,9.426081509983392e-05,44.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q2:pre_advance:exact,2005-07-28,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.3696219956367406,0.39696497366484174,0.630051564290449,model_implied_state_space,-0.12680000000000025,0.49642199563674083,True,True,50,-1691.0613074248802,-2653.6008573223517,-1691.0613074248802,0.1537325755978145,9.084695027753155e-05,50.0,13,,0.0
ar,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.15724034422064648,,,not_available,0.022400000000000198,0.13484034422064628,True,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.0,,,not_available,0.022400000000000198,-0.022400000000000198,True,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.48923325473563883,,,not_available,0.022400000000000198,0.46683325473563864,True,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.40318921264596463,,,not_available,0.022400000000000198,0.38078921264596444,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.06122515845886767,0.1368666059579211,0.36995487016380946,model_implied_state_space,0.022400000000000198,0.03882515845886747,True,False,100,-2926.242959283861,-3832.67269598607,-2926.242959283861,0.6248814676409893,0.0002134254350362343,101.0,13,,0.0
standard_dfm,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.10196425444292556,,,not_available,0.022400000000000198,0.07956425444292536,True,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.07100598606757691,,,not_available,0.022400000000000198,0.04860598606757671,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.004024363783455165,0.139221656953033,0.3731241843582817,model_implied_state_space,0.022400000000000198,-0.018375636216545033,True,True,40,-938.4389214346778,-1785.751432994704,-938.4389214346778,0.08716806958818779,9.277876427484987e-05,40.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.0,0.14343893930375684,0.3787333353479158,model_implied_state_space,0.022400000000000198,-0.022400000000000198,True,True,31,-1722.0413772984089,-2647.593554745467,-1722.0413772984089,0.16214097369743286,9.409275920003642e-05,31.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q2:pre_second:exact,2005-08-30,pre_second,DELTA_TS,DELTA_TS,2005:Q2,0.008372168516791234,0.13842915414551982,0.37206068610580156,model_implied_state_space,0.022400000000000198,-0.014027831483208963,True,True,33,-1690.039394747571,-2660.106423995111,-1690.039394747571,0.16125535578134986,9.53496297269607e-05,33.0,13,,0.0
ar,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,-0.9348413940252298,,,not_available,-0.05358908399837192,-0.8812523100268579,True,True,0,,,,,,,13,,0.0
no_revision,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,0.0,,,not_available,-0.05358908399837192,0.05358908399837192,True,True,0,,,,,,,13,,0.0
bridge,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,-1.3749549516744768,,,not_available,-0.05358908399837192,-1.3213658676761049,True,True,0,,,,,,,13,,0.0
midas_umidas,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,1.4049279407595385,,,not_available,-0.05358908399837192,1.4585170247579105,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,0.02053160473353577,0.6704215309230692,0.8187927276930769,model_implied_state_space,-0.05358908399837192,0.07412068873190769,True,False,100,-2942.091340331272,-3852.593252511117,-2942.091340331272,0.6974822319780287,0.00023693351460269112,101.0,13,,0.0
standard_dfm,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,0.10241180560976382,,,not_available,-0.05358908399837192,0.15600088960813574,True,True,0,,,,,,,13,,0.0
release_dfm,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,0.011440064240877845,,,not_available,-0.05358908399837192,0.06502914823924977,True,True,0,,,,,,,13,,0.0
revision_dfm_kalman_em,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,-0.00031163564791514275,0.6990359254656859,0.836083683291144,model_implied_state_space,-0.05358908399837192,0.05327744835045678,True,True,32,-938.3382798256409,-1789.685535754546,-938.3382798256409,0.08983156823353511,9.56236748123789e-05,32.0,13,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,0.0,0.7178735365919415,0.8472741802934524,model_implied_state_space,-0.05358908399837192,0.05358908399837192,True,True,31,-1721.843279593913,-2648.8506357968463,-1721.843279593913,0.16582792134772717,9.62432065068225e-05,31.0,13,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q2:pre_third:exact,2005-09-28,pre_third,DELTA_MT,DELTA_MT,2005:Q2,0.00039882198937535307,0.6899515678930801,0.8306332330776803,model_implied_state_space,-0.05358908399837192,0.053987905987747276,True,True,33,-1689.991731450165,-2661.340259054578,-1689.991731450165,0.16663126537491735,9.853084669572453e-05,33.0,13,,0.0
ar,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.21833891079913448,,,not_available,-0.12680000000000025,0.3451389107991347,True,True,0,,,,,,,13,,0.0
no_revision,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.0,,,not_available,-0.12680000000000025,0.12680000000000025,True,True,0,,,,,,,13,,0.0
bridge,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.22072143379207043,,,not_available,-0.12680000000000025,0.3475214337920707,True,True,0,,,,,,,13,,0.0
midas_umidas,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,3.1834937249368505,,,not_available,-0.12680000000000025,3.3102937249368507,True,True,0,,,,,,,13,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q2:pre_advance:pseudo,2005-07-31,pre_advance,DELTA_SA,DELTA_SA,2005:Q2,0.14345790715204698,0.3341501627640753,0.5780572313915597,model_implied_state_space,-0.12680000000000025,0.2702579071520472,True,False,100,-2906.6216993269322,-3812.7855042159513,-2906.6216993269322,0.6175365371263979,0.00021234034996537118,101.0,13,,0.0
